SBD;Toan;Van;Li;Hoa;Sinh;Su;Dia;GDCD;Ngoai ngu (N1);Ngoai ngu (N2);Ngoai ngu (N3);Ngoai ngu (N4);Ngoai ngu (N5);Ngoai ngu (N6)
14000201;7.60;6;7.25;7.75;6.25;-1;-1;-1;4.20;-1;-1;-1;-1;-1;
14000202;4.80;5.25;-1;-1;-1;4.25;7.25;8.25;4.80;-1;-1;-1;-1;-1;
14000203;3.80;5;-1;-1;-1;3.75;5.50;-1;-1;-1;-1;-1;-1;-1;
14000204;6.80;6.75;-1;-1;-1;3.25;6.25;7.25;5;-1;-1;-1;-1;-1;
14000205;7;6.25;-1;-1;-1;4.25;6.50;9;5.80;-1;-1;-1;-1;-1;
14000206;8.60;5.50;8.25;4.25;6.50;-1;-1;-1;8;-1;-1;-1;-1;-1;
14000207;4.60;6.25;-1;-1;-1;5.25;5.50;8;5.40;-1;-1;-1;-1;-1;
14000208;4.20;4.25;-1;-1;-1;2.75;5.25;6.75;2.60;-1;-1;-1;-1;-1;
14000209;3.60;2.25;-1;-1;-1;5.25;4.50;-1;2.20;-1;-1;-1;-1;-1;
14000210;4.80;6.25;-1;-1;-1;5.25;7;9;4.40;-1;-1;-1;-1;-1;
14000211;5.80;5.25;-1;-1;-1;6;8;9.50;4.60;-1;-1;-1;-1;-1;
14000212;5.80;6;-1;-1;-1;7;8;9.25;4.40;-1;-1;-1;-1;-1;
14000213;7;7.50;-1;-1;-1;-1;-1;-1;9;-1;-1;-1;-1;-1;
14000214;8.20;6.50;-1;-1;-1;6;7.50;8.75;8.80;-1;-1;-1;-1;-1;
14000215;4.80;6;-1;-1;-1;4.75;8.25;8.25;4.60;-1;-1;-1;-1;-1;
14000216;6;5.75;-1;-1;-1;6.50;7.75;-1;-1;-1;-1;-1;-1;-1;
14000217;7.40;5.25;-1;-1;-1;6.25;5.75;7.50;2.40;-1;-1;-1;-1;-1;
14000218;-1;5.25;-1;-1;-1;6.50;7;-1;-1;-1;-1;-1;-1;-1;
14000219;8;6.50;-1;-1;-1;7;6.50;9.25;9.40;-1;-1;-1;-1;-1;
14000220;7.80;5;7.25;6.50;3.75;-1;-1;-1;3.40;-1;-1;-1;-1;-1;
14000221;6.80;5.75;-1;-1;-1;6.75;7;-1;-1;-1;-1;-1;-1;-1;
14000222;-1;6.25;-1;-1;-1;7.50;7.50;-1;-1;-1;-1;-1;-1;-1;
14000223;8.60;6;6.75;7.50;3.50;-1;-1;-1;9.60;-1;-1;-1;-1;-1;
